object_id,bundle_id,section_code,crc32,page_id,page_number,page_size_key,element_count,text_count,line_count,frame_count,image_count,table_count,page_signature,page_signature_source
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_20,20,595.2x841.8r0,455,450,5,0,0,0,67a81567c1179ed4f23d589d2d356555f402fa97,size:595.2x841.8r0|elements:455|text:450|lines:5|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:5:0.0:2557.7:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:450:99157.6:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_21,21,595.2x841.8r0,440,434,6,0,0,0,d40cb0fc48ac26eb075c25c3f65e0c871a992306,size:595.2x841.8r0|elements:440|text:434|lines:6|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:6:0.0:3097.2:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:434:98722.3:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_22,22,595.2x841.8r0,481,476,5,0,0,0,7c670d73049e11e9fdabef46f41cc2af884ca3aa,size:595.2x841.8r0|elements:481|text:476|lines:5|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:5:0.0:2557.7:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:476:101258.2:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_23,23,595.2x841.8r0,464,458,6,0,0,0,fc467f3883a7cf63b593380e4c4c2fef18630b7c,size:595.2x841.8r0|elements:464|text:458|lines:6|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:6:0.0:3097.2:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:458:99515.5:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_24,24,595.2x841.8r0,485,480,5,0,0,0,d0a29259802f1a368a34a2fb2e8c6bbc8ab64d4f,size:595.2x841.8r0|elements:485|text:480|lines:5|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:5:0.0:2557.7:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:480:100896.1:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_25,25,595.2x841.8r0,452,446,6,0,0,0,55284c545a0586411152bd72a51aadbd3b7fbced,size:595.2x841.8r0|elements:452|text:446|lines:6|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:6:0.0:3097.2:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:446:98259.6:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_26,26,595.2x841.8r0,383,377,6,0,0,0,396f8068e55c708974e2489e7bbcb0fbee27b443,size:595.2x841.8r0|elements:383|text:377|lines:6|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:6:0.0:3027.2:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:377:101601.7:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_27,27,595.2x841.8r0,350,336,14,0,0,0,b0c2a97a35259f7c54cec1faf3112cb8e75f4fe7,size:595.2x841.8r0|elements:350|text:336|lines:14|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:14:0.0:7483.3:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:336:84080.0:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_28,28,595.2x841.8r0,453,445,8,0,0,0,6f845ba3fc8425723fc1e0eef030666e2a5c5f01,size:595.2x841.8r0|elements:453|text:445|lines:8|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:8:0.0:4176.2:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:445:92670.5:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_29,29,595.2x841.8r0,386,379,7,0,0,0,f48247837e693646f29b4c3d276a2bf39a5413c3,size:595.2x841.8r0|elements:386|text:379|lines:7|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:7:0.0:3636.7:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:379:97721.9:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_30,30,595.2x841.8r0,382,372,10,0,0,0,86fb81122e773feb423a799c58138a34e1a44cd5,size:595.2x841.8r0|elements:382|text:372|lines:10|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:10:0.0:5185.3:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:372:93846.1:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_31,31,595.2x841.8r0,380,373,7,0,0,0,71df82ec66ca1c90d8ec97b0024ac6c0a43426b0,size:595.2x841.8r0|elements:380|text:373|lines:7|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:7:0.0:3636.7:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:373:95829.1:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_32,32,595.2x841.8r0,380,367,13,0,0,0,8ca1e1323e59d7cd6c43fc6e28aa27584053330a,size:595.2x841.8r0|elements:380|text:367|lines:13|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:13:0.0:6943.8:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:367:98115.8:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_33,33,595.2x841.8r0,426,417,9,0,0,0,52da895d79133719eb0456eeb7a265d593fcc795,size:595.2x841.8r0|elements:426|text:417|lines:9|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:9:0.0:4645.8:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:417:91709.5:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_34,34,595.2x841.8r0,390,376,14,0,0,0,4a8c4f138290a1dde2d9cd0b939f077fb530d99b,size:595.2x841.8r0|elements:390|text:376|lines:14|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:14:0.0:7343.4:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:376:95836.8:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_35,35,595.2x841.8r0,382,374,8,0,0,0,1f1d350ac6133f99b07ca6bfde9ffd038aba6507,size:595.2x841.8r0|elements:382|text:374|lines:8|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:8:0.0:4106.3:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:374:82927.1:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_36,36,595.2x841.8r0,411,402,9,0,0,0,33964043455e6a2d6b0e8fd736921b2b1ebf5207,size:595.2x841.8r0|elements:411|text:402|lines:9|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:9:0.0:4715.8:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:402:86394.1:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_37,37,595.2x841.8r0,418,406,12,0,0,0,8bb3c522d2d95235ad0dfaf9825273be57af2179,size:595.2x841.8r0|elements:418|text:406|lines:12|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:12:0.0:6264.4:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:406:85822.4:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_38,38,595.2x841.8r0,436,425,11,0,0,0,7763a160918eb55ad2b54538ac298de8a547e2dd,size:595.2x841.8r0|elements:436|text:425|lines:11|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:11:0.0:5794.8:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:425:91576.7:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_39,39,595.2x841.8r0,291,283,8,0,0,0,2e501a977f539b9f3e1f35c417144bdb521ec270,size:595.2x841.8r0|elements:291|text:283|lines:8|frames:0|images:0|tables:0|groups:frames:0:0.0:0.0:0:0;images:0:0.0:0.0:0:0;lines:8:0.0:4176.2:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:283:71809.9:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_40,40,595.2x841.8r0,60,48,5,0,3,0,b713d17e96cec9b208c9efd71cbda5a5979a5e35,size:595.2x841.8r0|elements:60|text:48|lines:5|frames:0|images:3|tables:0|groups:frames:0:0.0:0.0:0:0;images:3:3513.0:0.0:0:0;lines:5:313.6:328.8:0:0;other_vector:4:4.6:0.0:0:0;tables:0:0.0:0.0:0:0;text:48:14720.6:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_41,41,595.3x841.9r0,76,70,3,0,2,1,c311b3963efb22600c14317c3a9862320078cd81,size:595.3x841.9r0|elements:76|text:70|lines:3|frames:0|images:2|tables:1|groups:frames:0:0.0:0.0:0:0;images:2:5647.4:0.0:0:0;lines:3:0.0:710.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:215322.6:0.0:1:32;text:70:139072.4:0.0:0:0
1724_25,doc_b44ce08b,СМ,B44CE08B,doc_b44ce08b_p_42,42,595.3x841.9r0,51,48,0,0,2,1,3db5371a22aad835d331a82f7b1eaee5ee16cf9d,size:595.3x841.9r0|elements:51|text:48|lines:0|frames:0|images:2|tables:1|groups:frames:0:0.0:0.0:0:0;images:2:29445.1:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:275878.5:0.0:1:24;text:48:96113.3:0.0:0:0
1725_25,doc_96e96f2d,АР,96E96F2D,doc_96e96f2d_p_1,1,595.4x842.0r0,24,19,0,3,1,1,dfe409d8df5c598ed56ed8edbc412cca62eb1613,size:595.4x842.0r0|elements:24|text:19|lines:0|frames:3|images:1|tables:1|groups:frames:3:6333.3:0.0:0:0;images:1:5489.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:9296.8:0.0:1:2;text:19:120531.6:0.0:0:0
1725_25,doc_96e96f2d,АР,96E96F2D,doc_96e96f2d_p_2,2,595.4x842.0r0,27,21,0,3,2,1,9a4372a1511cb6cebc0c1b498bb8498d88f3808b,size:595.4x842.0r0|elements:27|text:21|lines:0|frames:3|images:2|tables:1|groups:frames:3:6333.3:0.0:0:0;images:2:7510.4:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:9296.8:0.0:1:2;text:21:125015.9:0.0:0:0
1725_25,doc_96e96f2d,АР,96E96F2D,doc_96e96f2d_p_3,3,595.3x841.9r0,49,29,15,1,3,1,ea7d3ef3347fc389ed9c8e15aec8ff4133823075,size:595.3x841.9r0|elements:49|text:29|lines:15|frames:1|images:3|tables:1|groups:frames:1:417112.6:0.0:0:0;images:3:61626.3:0.0:0:0;lines:15:581.1:12.9:0:0;other_vector:0:0.0:0.0:0:0;tables:1:66583.1:0.0:1:21;text:29:25854.5:0.0:0:0
1725_25,doc_96e96f2d,АР,96E96F2D,doc_96e96f2d_p_4,4,595.3x841.9r0,69,65,0,1,2,1,97483ede1404985afb1243174d5ea78870acced5,size:595.3x841.9r0|elements:69|text:65|lines:0|frames:1|images:2|tables:1|groups:frames:1:416261.6:0.0:0:0;images:2:25161.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:196500.3:0.0:1:44;text:65:137081.8:0.0:0:0
1725_25,doc_96e96f2d,АР,96E96F2D,doc_96e96f2d_p_5,5,595.2x842.0r0,35,32,1,1,1,0,f23709e1a2565306cc7c000afb168524859be12e,size:595.2x842.0r0|elements:35|text:32|lines:1|frames:1|images:1|tables:0|groups:frames:1:416293.7:0.0:0:0;images:1:22311.7:0.0:0:0;lines:1:0.0:78.6:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:32:114238.9:0.0:0:0
1725_25,doc_96e96f2d,АР,96E96F2D,doc_96e96f2d_p_6,6,595.2x842.0r0,41,39,0,1,1,0,22f52e8ba656134735f2a5cbf8094db660e10be9,size:595.2x842.0r0|elements:41|text:39|lines:0|frames:1|images:1|tables:0|groups:frames:1:416293.7:0.0:0:0;images:1:22311.7:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:39:171658.6:0.0:0:0
1725_25,doc_96e96f2d,АР,96E96F2D,doc_96e96f2d_p_7,7,595.2x842.0r0,14,12,0,1,1,0,1d6909dc81d3ad71ef4b066f9cf854f698eb3aaa,size:595.2x842.0r0|elements:14|text:12|lines:0|frames:1|images:1|tables:0|groups:frames:1:416293.7:0.0:0:0;images:1:22311.7:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:12:37845.6:0.0:0:0
1725_25,doc_96e96f2d,АР,96E96F2D,doc_96e96f2d_p_8,8,1191.0x842.0r270,6005,2,2846,6,2,1,9bd62ee61b5c74d7627aa94efd6bfc9d8284f310,size:1191.0x842.0r270|elements:6005|text:2|lines:2846|frames:6|images:2|tables:1|groups:frames:6:29628.9:0.0:0:0;images:2:1304.9:0.0:0:0;lines:2846:568786.7:25361.3:0:0;other_vector:3148:5282.4:0.0:0:0;tables:1:81622.9:0.0:1:55;text:2:875.6:0.0:0:0
1725_25,doc_93cc45b2,КР,93CC45B2,doc_93cc45b2_p_1,1,595.4x842.0r0,27,22,0,3,1,1,36e0af71a8584a1eed176d1a56ae6500228e6d60,size:595.4x842.0r0|elements:27|text:22|lines:0|frames:3|images:1|tables:1|groups:frames:3:6333.3:0.0:0:0;images:1:5489.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:9296.8:0.0:1:2;text:22:114210.7:0.0:0:0
1725_25,doc_93cc45b2,КР,93CC45B2,doc_93cc45b2_p_2,2,595.4x842.0r0,30,24,0,3,2,1,2e279aace9f223512f885f68e6eb6c0b9cd82444,size:595.4x842.0r0|elements:30|text:24|lines:0|frames:3|images:2|tables:1|groups:frames:3:6333.3:0.0:0:0;images:2:7510.4:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:9296.8:0.0:1:2;text:24:118704.1:0.0:0:0
1725_25,doc_93cc45b2,КР,93CC45B2,doc_93cc45b2_p_3,3,595.3x841.9r0,50,30,15,1,3,1,62bed261e514dc49f27e081781bfefe4e60f7a68,size:595.3x841.9r0|elements:50|text:30|lines:15|frames:1|images:3|tables:1|groups:frames:1:417112.6:0.0:0:0;images:3:61626.3:0.0:0:0;lines:15:581.1:12.9:0:0;other_vector:0:0.0:0.0:0:0;tables:1:75382.4:0.0:1:24;text:30:29878.1:0.0:0:0
1725_25,doc_93cc45b2,КР,93CC45B2,doc_93cc45b2_p_4,4,595.3x841.9r0,69,65,0,1,2,1,2d02ba7d2962327e0a34710781020ce55b2eb755,size:595.3x841.9r0|elements:69|text:65|lines:0|frames:1|images:2|tables:1|groups:frames:1:416261.6:0.0:0:0;images:2:25161.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:196500.3:0.0:1:44;text:65:137060.9:0.0:0:0
1725_25,doc_93cc45b2,КР,93CC45B2,doc_93cc45b2_p_5,5,595.3x841.9r0,50,46,1,1,1,1,ab32d4c9c4b6dceb67be5adde309958664a65584,size:595.3x841.9r0|elements:50|text:46|lines:1|frames:1|images:1|tables:1|groups:frames:1:416261.6:0.0:0:0;images:1:22036.9:0.0:0:0;lines:1:0.0:89.2:0:0;other_vector:0:0.0:0.0:0:0;tables:1:46908.9:0.0:1:12;text:46:127048.4:0.0:0:0
1725_25,doc_93cc45b2,КР,93CC45B2,doc_93cc45b2_p_6,6,595.3x841.9r0,41,39,0,1,1,0,2d29b0dfc5c95819c3a500631164e69626819e35,size:595.3x841.9r0|elements:41|text:39|lines:0|frames:1|images:1|tables:0|groups:frames:1:416261.6:0.0:0:0;images:1:22036.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:39:159896.1:0.0:0:0
1725_25,doc_93cc45b2,КР,93CC45B2,doc_93cc45b2_p_7,7,595.3x841.9r0,35,33,0,1,1,0,136d11703cbc0d891837926f19f535ea75e2cfe0,size:595.3x841.9r0|elements:35|text:33|lines:0|frames:1|images:1|tables:0|groups:frames:1:417922.1:0.0:0:0;images:1:22036.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:33:143357.4:0.0:0:0
1725_25,doc_93cc45b2,КР,93CC45B2,doc_93cc45b2_p_8,8,595.3x841.9r0,12,10,0,1,1,0,aa5509cb1b8388b0ff867a7b2023cf0d0f3da4e1,size:595.3x841.9r0|elements:12|text:10|lines:0|frames:1|images:1|tables:0|groups:frames:1:416261.6:0.0:0:0;images:1:22036.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:10:22045.7:0.0:0:0
1725_25,doc_93cc45b2,КР,93CC45B2,doc_93cc45b2_p_9,9,1191.0x842.0r270,6322,2,3134,8,2,1,35836196ffaf80258082e4a35e7efe056530fe10,size:1191.0x842.0r270|elements:6322|text:2|lines:3134|frames:8|images:2|tables:1|groups:frames:8:74372.3:0.0:0:0;images:2:1304.9:0.0:0:0;lines:3134:1397775.4:25119.0:0:0;other_vector:3175:10130.5:0.0:0:0;tables:1:77479.1:0.0:1:45;text:2:875.6:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_1,1,595.4x842.0r0,26,21,0,3,1,1,fd35e6019788c3f5cbea3722cbb486d0fe356c0f,size:595.4x842.0r0|elements:26|text:21|lines:0|frames:3|images:1|tables:1|groups:frames:3:6333.3:0.0:0:0;images:1:5489.0:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:9296.8:0.0:1:2;text:21:119590.9:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_2,2,595.4x842.0r0,30,24,0,3,2,1,592c38a63fead4da3bb67bce15b1f64a4791565c,size:595.4x842.0r0|elements:30|text:24|lines:0|frames:3|images:2|tables:1|groups:frames:3:6333.3:0.0:0:0;images:2:7510.4:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:9296.8:0.0:1:2;text:24:124043.8:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_3,3,595.3x841.9r0,45,39,0,1,4,1,9c89d108bafd06e4a769d9475f409d3c5c0dbe13,size:595.3x841.9r0|elements:45|text:39|lines:0|frames:1|images:4|tables:1|groups:frames:1:417112.6:0.0:0:0;images:4:62056.1:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:75382.4:0.0:1:24;text:39:27771.3:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_4,4,595.3x841.9r0,70,66,0,1,2,1,e8f1ee2d0479a1e1efbe81d1602fb898eadef84d,size:595.3x841.9r0|elements:70|text:66|lines:0|frames:1|images:2|tables:1|groups:frames:1:416261.6:0.0:0:0;images:2:25161.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:1:196500.3:0.0:1:44;text:66:137268.9:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_5,5,595.3x841.9r0,59,57,0,1,1,0,2aea21c62b0bd75160f9b6994305c5a5ca2399e1,size:595.3x841.9r0|elements:59|text:57|lines:0|frames:1|images:1|tables:0|groups:frames:1:416261.6:0.0:0:0;images:1:22036.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:57:207364.5:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_6,6,595.3x841.9r0,67,65,0,1,1,0,b96a67b6daafe73e10374be9d844bbc55a051554,size:595.3x841.9r0|elements:67|text:65|lines:0|frames:1|images:1|tables:0|groups:frames:1:416261.6:0.0:0:0;images:1:22036.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:65:206816.0:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_7,7,595.3x841.9r0,82,80,0,1,1,0,8420ff878a3b1c99781a8eb1721c6925320ee6b4,size:595.3x841.9r0|elements:82|text:80|lines:0|frames:1|images:1|tables:0|groups:frames:1:416261.6:0.0:0:0;images:1:22036.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:80:217807.4:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_8,8,595.3x841.9r0,60,57,1,1,1,0,a04e8ba580384a1efbb4dbfbb9f0f5ea734dc12d,size:595.3x841.9r0|elements:60|text:57|lines:1|frames:1|images:1|tables:0|groups:frames:1:416261.6:0.0:0:0;images:1:22036.9:0.0:0:0;lines:1:0.0:318.2:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:57:201267.0:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_9,9,595.3x841.9r0,62,59,1,1,1,0,fe17d50965fe87156cb1323aa96cf2bd736b2974,size:595.3x841.9r0|elements:62|text:59|lines:1|frames:1|images:1|tables:0|groups:frames:1:416261.6:0.0:0:0;images:1:22036.9:0.0:0:0;lines:1:0.0:260.6:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:59:241583.9:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_10,10,595.3x841.9r0,51,49,0,1,1,0,96e554a499f7ceb332c251668cf1c27814db3920,size:595.3x841.9r0|elements:51|text:49|lines:0|frames:1|images:1|tables:0|groups:frames:1:416261.6:0.0:0:0;images:1:22036.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:49:262561.5:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_11,11,595.3x841.9r0,46,44,0,1,1,0,7c9d40369c877cd273c3e4fd7aa896c1ac629b49,size:595.3x841.9r0|elements:46|text:44|lines:0|frames:1|images:1|tables:0|groups:frames:1:416261.6:0.0:0:0;images:1:22036.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:44:218051.4:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_12,12,595.3x841.9r0,63,58,2,1,1,1,11f5face6384518dcc945d6dcd3d499384c4dd72,size:595.3x841.9r0|elements:63|text:58|lines:2|frames:1|images:1|tables:1|groups:frames:1:416261.6:0.0:0:0;images:1:22036.9:0.0:0:0;lines:2:0.0:567.9:0:0;other_vector:0:0.0:0.0:0:0;tables:1:39051.6:0.0:1:7;text:58:217627.7:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_13,13,595.3x841.9r0,85,79,4,1,1,0,6a19d2e30ca8f6f343a9bd6f8ce6a1bba598cd46,size:595.3x841.9r0|elements:85|text:79|lines:4|frames:1|images:1|tables:0|groups:frames:1:416261.6:0.0:0:0;images:1:22036.9:0.0:0:0;lines:4:0.0:730.8:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:79:217492.5:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_14,14,595.3x841.9r0,53,51,0,1,1,0,2afd3a067283580f098845e86e204724c50053b1,size:595.3x841.9r0|elements:53|text:51|lines:0|frames:1|images:1|tables:0|groups:frames:1:416261.6:0.0:0:0;images:1:22036.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:51:239664.6:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_15,15,595.3x841.9r0,47,45,0,1,1,0,ca3578b9506e531d7e638d91811740cdbc24e6c9,size:595.3x841.9r0|elements:47|text:45|lines:0|frames:1|images:1|tables:0|groups:frames:1:416261.6:0.0:0:0;images:1:22036.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:45:178881.8:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_16,16,595.3x841.9r0,69,67,0,1,1,0,438d1bb2153a6e35e95b165f65118b30294cc45b,size:595.3x841.9r0|elements:69|text:67|lines:0|frames:1|images:1|tables:0|groups:frames:1:416261.6:0.0:0:0;images:1:22036.9:0.0:0:0;lines:0:0.0:0.0:0:0;other_vector:0:0.0:0.0:0:0;tables:0:0.0:0.0:0:0;text:67:224304.8:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_17,17,1191.0x842.0r270,2204,8,1047,2,2,1,41513a006d92d727250cdaacc37f8d6607e91d31,size:1191.0x842.0r270|elements:2204|text:8|lines:1047|frames:2|images:2|tables:1|groups:frames:2:4699.1:0.0:0:0;images:2:1304.9:0.0:0:0;lines:1047:45755.5:4937.6:0:0;other_vector:1144:5250.0:0.0:0:0;tables:1:81762.2:0.0:1:64;text:8:8576.3:0.0:0:0
1725_25,doc_32fcaa56,ПОКР,32FCAA56,doc_32fcaa56_p_18,18,1191.1x842.0r0,60,25,12,0,4,0,dbb37fa50a167585d84e4bfea12c5c7c1f0332e8,size:1191.1x842.0r0|elements:60|text:25|lines:12|frames:0|images:4|tables:0|groups:frames:0:0.0:0.0:0:0;images:4:1352400.4:0.0:0:0;lines:12:238.7:19.0:0:0;other_vector:19:24.7:0.0:0:0;tables:0:0.0:0.0:0:0;text:25:28010.5:0.0:0:0
